Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban
Mon Aug 12 22:25:23 +0000 2024,1823123646061113441,Γιαννης Κουρτακης,Φωτιά Αττική: Εντοπίστηκε σορός απανθρακωμένης γυναίκας στο Πάτημα Χαλανδρίου #φωτια_πεντελη #Φωτια_τωρα #Πεντελη #πυρκαγιας https://t.co/ZEWC2B8ttN,4,2,,,
Mon Aug 12 22:25:07 +0000 2024,1823123576637243687,Makeleio.gr,"Φωτιά στην Αττική: Στην κατηγορία megafire, περισσότερα από 100.000 στρέμματα έχουν γίνει στάχτη!Τρομάζει η εικόνα της πυρκαγιάς που «ξέσπασε» στον Βαρνάβα το μεσημέρι της Κυριακής! https://t.co/VOtMlbTCkf https://t.co/3bfF8Vbz9T",3,0,,,
Mon Aug 12 22:25:02 +0000 2024,1823123557418746247,Chris was here,Απανθρακωμένη γυναίκα στα Βριλήσσια.... από την φωτιά που ξεκίνησε από τον Βαρνάβα... Μητσοτάκη παραιτήσου... Κικίλια το ίδιο... πούλο,57,7,,,
Mon Aug 12 22:24:44 +0000 2024,1823123481510187105,Someone New,Ρε τι μαλακιες λέτε ότι καίγεται η χώρα;; άνοιξα την τηλεόραση και δε λέει τίποτα ούτε γιατί Αθηνά ουτε για Θεσσαλονίκη. Άσχετα που κάθομαι μπαλκόνι εύοσμο και μυρίζει έντονα κάπνα.,0,0,,,
Mon Aug 12 22:24:41 +0000 2024,1823123468730392645,fuego🤪,"Στην αρχή υπήρχε φήμη για αγνοούμενο και ελάχιστα μέσα το ανέφεραν.Βγηκε μάλιστα και το φυντανι της Πυροσβεστικής να το διαψεύσει.Και τωρα μαθαίνουμε ότι αυτή η γυναίκα δεν προλάβε,δεν μπόρεσε κάηκε μόνη της ζωντανή και αβοήθητη μέσα στην ΑΘΗΝΑ! Έχετε πιάσει ΠΑΤΟ!!!#φωτια",8,2,,,
Mon Aug 12 22:24:28 +0000 2024,1823123413449277450,thanopoulos,ΣΑΣ ΠΑΡΑΚΑΛΩ ΘΕΡΜΑ.  Σταματήστε να το παίζετε στεναχωρημένοι. Σταματήστε να το παίζετε ψυχόπονοι. Σταματήστε να κοροϊδεύετε τον εαυτό σας. ΟΛΟΙ ξέρουμε πως σε 5 μέρες όλο αυτό θα ξεχαστεί.  Γιατί τόσο για τον πουτσο έχουμε γίνει σαν κοινωνία.  #φωτια #πατημα #βριλησσια #πυρκαγια,24,0,,,
Mon Aug 12 22:24:25 +0000 2024,1823123402279821685,Mike finds a way,@kostasp1488 Συνελήφθησαν οι 2 μαθητές γυμνασίου που έβαλαν τη φωτιά. Πιάστηκαν επ αυτοφώρω. Δικαιώθηκαν τα μητσοτακοπρόσκυλα που μιλούσαν για οργανωμένο σχέδιο.,3,0,,,
Mon Aug 12 22:24:25 +0000 2024,1823123401545797901,ΤΟ ΠΟΝΤΙΚΙ,Φωτιά στην Αττική: Τα μέτρα του υπουργείου Υγείας – Ποια νοσοκομεία βρίσκονται σε ετοιμότητα https://t.co/3uA6QjUWpz https://t.co/7bWTeo85X5,1,1,,,
Mon Aug 12 22:24:23 +0000 2024,1823123390917415334,Ανανταμ παπανταμ,Δε γαμιεται ο Μητσοτάκης.  Γαμιεστε όλοι εσείς το 60% που προτιμησατε να πάτε για μπάνιο το Μάιο ή να καυλαντιζετε πίνοντας φρεντο και μας τον κατσικώσατε άλλη μια 4ετια. ΖΩΑ!!!!!! #φωτια,16,4,,,
Mon Aug 12 22:24:18 +0000 2024,1823123373141917883,titogrand45,@epaggelmatiassk Θα αγοράζαμε ακόμα 400 νέα περιπολικά για την ΕΛΑΣ να μπορούν να δέρνουν άνετα τη φωτιά μιας κ πυροσβεστικά όπως κ πυροσβέστες δεν χρειαζόμαστε άλλους  απλά το χειμώνα τους δέρνουμε.,0,0,,,
Mon Aug 12 22:24:15 +0000 2024,1823123357661016197,Tzela Delt@ 👩‍🎓🦉♐,Διέψευσε ο εκπρόσωπος της πυροσβεστικής νωρίτερα ενώ πριν λίγο επιβεβαιώθηκε;;; Μάλιστα. #φωτια,4,1,,,
Mon Aug 12 22:23:52 +0000 2024,1823123262706004173,Symeon Kedikoglou,"Δεν μπορεί κάθε χρόνο να γινόμαστε στο «ίδιο έργο θεατές», δεν μπορεί η πυρκαγιά να φτανει στον αστικό ιστό της πρωτεύουσας, δεν μπορεί να αφήσουμε καμμένη γη στην επόμενη γενιά. Πρέπει να ξαναδούμε το σύστημα πρόληψης και καταστολής από το μηδέν και να το στήσουμε όλο εξ αρχής… https://t.co/Jl6rjPm61i",0,0,,,
Mon Aug 12 22:23:42 +0000 2024,1823123220423217533,Panikos Z,Νεο 112 πριν λιγο .   #φωτια https://t.co/teMYK2rh6h,8,0,,,
Mon Aug 12 22:23:37 +0000 2024,1823123198436835760,washcloud®,"@SinodinosP ...όταν καίγεται το σπίτι της και την ώρα που προσπαθεί να το σώσει είναι τσίτα από οργή/απόγνωση εσύ γράφεις τέτοιες παπαριές, ε είσαι άρρωστος.",0,0,,,
Mon Aug 12 22:23:31 +0000 2024,1823123175065927878,pagenews.gr,Κατά πληροφορίες η άτυχη γυναίκα δεν κατάφερε να βγει από το κτήριο της επιχείρησης το οποίο κάηκε κατά το πέρασμα της πυρκαγιάς με αποτέλεσμα να χάσει τη ζωή της #φωτια #Φωτια_τωρα #Χαλανδρι #Βριλησσια  https://t.co/DgPesAeOh5,5,3,,,
Mon Aug 12 22:23:25 +0000 2024,1823123150407610752,Penny Rage,#ΒΡΕΘΗΚΕ ΣΤΗΝ ΠΛΑΤΕΙΑ #ΠΑΛΙΑΣΠΕΝΤΕΛΗΣ ΑΡΣΕΝΙΚΟ ΜΕ ΓΑΛΑΖΙΟ ΚΟΛΑΡΟ ΑΝ ΤΟ ΓΝΩΡΙΖΕΤΕ ΕΠΙΚΟΙΝΩΝΗΣΤΕ ΜΕ #DOGVOICE ΣΤΟ ΠΑΛΑΙ ΓΑΛΑΤΣΙΟΥ  #βρεθηκε_πεντελη #Πεντελη #Πεντελης #ζωα #ζωασεαναγκη #ζωα_φωτια #φωτια #πυρκαγια #διασωση #εθελοντες #ζωα https://t.co/eifUOiMFAA,1,17,,,
Mon Aug 12 22:23:13 +0000 2024,1823123101040963644,Λενιώ🇵🇸,ΥΠΑΡΧΕΙ ΝΕΚΡΟΣ ΑΝΘΡΩΠΟΣ #φωτια #φωτιατωρα #Χαλάνδρι,3,0,,,
Mon Aug 12 22:23:07 +0000 2024,1823123072729162097,Joanne 🍊🪄,"Απανθρακωμένη γυναίκα. ΑΙ ΡΙΠΙΤ, ΑΠΑΝΘΡΑΚΩΜΕΝΗ ΓΥΝΑΙΚΑ.  Κλείστε το το ρημάδι να τελειώνουμε.  #φωτια",8,0,,,
Mon Aug 12 22:23:01 +0000 2024,1823123050084077676,Regina 🌹,Ευτυχώς που έχω κάνει τα σωστά άτομα μπλοκ εδώ μέσα αλλά τους κάνετε σκρινσοτ μετά και τους βλέπω 🫠 #φωτια,6,0,,,
Mon Aug 12 22:22:47 +0000 2024,1823122989522522334,Eleni.Karanikola,Πυρκαγιά Αττική: Μια γυναίκα βρέθηκε απανθρακωμένη στο Πάτημα Βριλησσίων - Documento https://t.co/aBP4ats2EU,3,4,,,
Mon Aug 12 22:22:47 +0000 2024,1823122988755308607,👐πχιασάρικ'όνομα,"Παιδιά και πέρσι και πρόπερσι είχε νεκρούς στις φωτιές αλλά το non paper σε αυτα, είναι να μην έχει κανείς τον ίδιο αριθμό και να μπερδεύουν #φωτια #ΑΡΔ",3,0,,,
Mon Aug 12 22:22:35 +0000 2024,1823122939337687124,Analυτής 🪡,Ναι αλλά για την Μαρφιν δε λετε 🤡  #φωτια #Μητσοτακης #μητσοτακη_παραιτησου #μμε_ξεφτιλες #πυρκαγιας #Μητσοτακη_γαμιεσαι #ΝΔ_εγκληματικη_εργανωση #ΝΔ_ΑΛΗΤΕΣ #ΝΔ_Ξεφτίλες #paobc #OlympiacosFC #Αττικης #Πεντελη #Φωτια_τωρα #φωτιατωρα #κυβερνηση_Μητσοτακη #Κικιλιας #Βριλησσια https://t.co/CwtrvllFAe,9,4,,,
Mon Aug 12 22:22:34 +0000 2024,1823122937337065836,De Trap,"@Dederomanof @despicable_me90 @epaggelmatiassk Νε, αλλά δεν είδαμε χρισθό και μπαναΐα να σβήνουν καμία φωτιά, γάμο τον θεό τους.",0,0,,,
Mon Aug 12 22:22:33 +0000 2024,1823122932341817789,Σατανικό Αβοκάντο 🥑,Η #φωτια στο Καρατάσου έσβησε! Ευτυχώς! Κανονίστε ρεμάλια  Τα μάτια σας 14 στο Σέιχ Σου,20,8,,,
Mon Aug 12 22:22:30 +0000 2024,1823122918257426629,Dieco,"Εντοπίστηκε απανθρακωμένη γυναίκα!  Κάψατε τα δέντρα μας, τα σπίτια μας, κάψατε στα τρένα τα παιδιά και τ αδέλφια μας, μας καίτε ζωντανούς!!! ΑΛΗΤΕΣ! ΦΟΝΙΑΔΕΣ! ΚΑΘΑΡΜΑΤΑ!!!   #φωτια",12,0,,,
Mon Aug 12 22:22:19 +0000 2024,1823122870836376007,Αντωνης,ανακαλυψε πως ειναι η αθηνα το καλοκαιρι το σοκ ηταν μεγαλο #πυρκαγια #φωτια https://t.co/X7digGAXQj,26,2,,,
Mon Aug 12 22:22:12 +0000 2024,1823122844168913062,LouellaDeVil,"Στο Χαλάνδρι δεν πήγε η πυροσβεστική, πήγε ο Κασσελακης και τους κατούρησε κι έσβησε η φωτιά",18,2,,,
Mon Aug 12 22:21:53 +0000 2024,1823122764871741818,Δέσποτας Ο ΠΙΛΟΤΟΣ ✈ Ο ΠΟΘΗΤΟΣ🔥Ο ΚΒΑΝΤΙΚΟΣ🌌⚖ 🕯,Φωτιά στην Αττική: Κάηκε το σπίτι του 65χρονου που καταδικάστηκε για την πυρκαγιά στο Μάτι - «Δεν έχω λόγια» https://t.co/n1p9F19lTM,9,1,,,
Mon Aug 12 22:21:46 +0000 2024,1823122733686751615,ProNews,ΕΚΤΑΚΤΟ: Απανθρακωμένη βρέθηκε η γυναίκα στο Πάτημα Χαλανδρίου – Η Πυροσβεστική δήλωνε «Άγνοια για το περιστατικό»! (upd) https://t.co/IoFIhvLnXn #φωτια #Πυρκαγια #Αττικη #Ματι #Βαρναβα #Χαλανδρι #ΑνωΓλυφαδα #Μητσοτακης #Γερακα #Αναπαυσεως,4,0,,,
Mon Aug 12 22:21:41 +0000 2024,1823122712988164509,τι γίνετε ♓,Τα ΣΚΑΤΑ της κοινωνίας #φωτια  #πυρκαγιας,4,0,,,
Mon Aug 12 22:21:39 +0000 2024,1823122705505206343,Hot Doc,📌#Φωτια στην Αττική: Νεκρή γυναίκα μέσα σε κτίριο στο Πάτημα Βριλησσίων  https://t.co/datuPoLSUN,13,6,,,
Mon Aug 12 22:21:31 +0000 2024,1823122672093737086,(Je μ'αpp εlle) Πλού,"Πέρα από το να βάλει κάποιος φωτιά εσκεμμένα, πως παίρνει φωτιά ένα δάσος μέσα στη νύχτα; Τι το προκαλεί;",8,6,,,
Mon Aug 12 22:21:26 +0000 2024,1823122650446606682,Part time viewer,@KouveliotiRena Τί ζείτε στην Ελλάδα τί; Τί εφιάλτης δίχως τέλος είναι αυτός βρε Ρένα; Πρόσεχε μέσα στη φωτιά.,2,0,,,
Mon Aug 12 22:21:13 +0000 2024,1823122597149569416,Creta One,Φωτιά στην Αττική: Κάτοικοι με δάκρυα στα μάτια και κουβάδες στα χέρια προσπαθούν να σώσουν ότι μπορούν https://t.co/4nzbzHYqBc,0,0,,,
Mon Aug 12 22:20:57 +0000 2024,1823122529529040908,Joanne 🍊🪄,"Όσο και να ΑΠΑΙΤΕΙΤΕ να παραιτηθεί η κυβέρνηση, όσες δεήσεις και να κάνετε, τόσο θα εξαντλείται η υπομονή μας.  Πάρτε το χαμπάρι ότι κάποια πράγμστα θέλουν χρόνο και υπομονή. Δεν είναι όλα του δευτερολέπτου.  #φωτια #πυρκαγια",2,0,,,
Mon Aug 12 22:20:57 +0000 2024,1823122527691911309,Ευδαιμων Τριοκουπακης®️🔥☘️,@114_Anj Το μεσο κεφαλι ηλιθιου Αιλλυνα:  Συγκρινει προγραμματισμενα γεγονοτα με τη φωτια νταλα 15Αυγουστο με 10 μποφορ. Νομιζει οτι η φωτια στα 800 μετρα ειναι Μαρβελ Κομικς και ορμανε οι 728 ή 10.000 πυροσβεστες 200 μετρα ψηλοτερα απο τον τελευταιο δρομο ή μονοπατι και καταπινουν φλογες,2,1,,,
Mon Aug 12 22:20:37 +0000 2024,1823122445605171529,Μολών Λαβέ,Νεκρή γυναίκα από την πυρκαγιά στην Αττική – Βρέθηκε καμμένη έξω από το σπίτι της στο Πάτημα Βριλησσίων https://t.co/pSpEPWRB7u https://t.co/sVytFTySL9,34,13,,,
Mon Aug 12 22:20:37 +0000 2024,1823122442975420821,Mamra,@KLymbe13 @ThanosKotsopou1 @MarketElf Δηλαδή συγκρίνουμε τη φωτιά στον Χολαργό κ τον Γέρακα με του Αμαζονίου κ θες σοβαρή συζήτηση κ επιχειρηματολογία; https://t.co/To7UTquAgc,2,0,,,
Mon Aug 12 22:20:32 +0000 2024,1823122423572484381,Vagia🎀,"Πόνος, θλίψη, οργή και απογοήτευση. Χωρίς πολλά λόγια.......🥲🥲😭💔  #φωτια #πυρκαγιας https://t.co/EeDWGAcd0J",10,2,,,
Mon Aug 12 22:20:23 +0000 2024,1823122385404321806,NikosSal🇬🇷,@Binio20_04_1926 @lovevoulis Εδώ μας έδωσαν και πυροσβεστικά οχήματα για να βοηθάμε και εμείς και για περιπολίες σε συνεργασία με την Πυροσβεστική 🤡 εκπαιδεύουν και άτομα να τα χειρίζονται και στην πυρόσβεση,1,0,,,
Mon Aug 12 22:20:22 +0000 2024,1823122383781192151,Armyvoice.gr,Φωτιά στην Αττική: Εκκενώνεται οικισμός στο Μαραθώνα https://t.co/tnSCKmBVHe,0,0,,,
Mon Aug 12 22:20:19 +0000 2024,1823122371110146309,Φωτεινή,Εντοπίστηκε απανθρακωμένη γυναίκα . Αυτό.   #φωτια,12,3,,,
Mon Aug 12 22:20:06 +0000 2024,1823122315627974665,Οmiros Τ,Ο οποίος είναι καταρούλης! #Μητσοτάκης #ΝΔ_ΣΙΧΑΜΑΤΑ #φωτιά #πυρκαγιά,2,1,,,
Mon Aug 12 22:19:32 +0000 2024,1823122171151212932,Queenara🌊🇬🇷,"Τόσες φορές που ανακοινώνουν σε σαιτ ότι συνελήφθησαν δράστες και κρατούνται γιατί ποτέ δεν έχει ανακοινωθεί τι είπαν στη κατάθεσή τους, γιατί έβαλαν φωτιά, γιατί δεν ανακοινώνουν ονόματα και κυρίως αυτοί που συλλαμβάνουν είναι φυλακή?? Δεν καταλαβαίνω τι γίνεται #φωτια",7,0,,,
